sentence,ambigous_word,label,sense
"['പക്ഷത്തിലും/N_NN', 'രസം/N_NN', 'കാവ്യത്തിന്/N_NN', 'ഉപസ്കാരകമേ/RP_CL', 'ആകുന്നുള്ളു/V_VM_VF']",രസം,7,ഭാവം
"['രസങ്ങൾ/N_NN', 'ശൃംഗാരത്തിന്റെ/N_NN', 'രണ്ടു/QT_QTC', 'വകഭേദങ്ങൾ/N_NN', 'എന്നിങ്ങനെ/RB', 'കാവ്യശാസ്ത്രവിഷയങ്ങളും/N_NN', 'പ്രതിപാദിക്കപ്പെട്ടിട്ടുണ്ട്/V_VM_VF']",രസം,7,ഭാവം
"['അലങ്കാരം/N_NN', 'ഗുണം/N_NN', 'എന്നിവയെ/N_NN', 'അപേക്ഷിച്ചു/V_VM_VF', 'രസാദിക്കു/N_NN', 'പ്രാധാന്യമുണ്ടെന്നു/V_VM_VF', 'തന്നെയാണ്/N_NN', 'ഇദ്ദേഹത്തിന്റെ/N_NN', 'പക്ഷം/N_NN']",രസം,7,ഭാവം
"['പക്ഷത്തിലും/N_NN', 'രസം/N_NN', 'കാവ്യത്തിന്/N_NN', 'ഉപസ്കാരകമേ/RP_CL', 'ആകുന്നുള്ളു/V_VM_VF']",രസം,7,ഭാവം
"['പൂർവാചാര്യന്മാർ/N_NN', 'രസഭാവങ്ങളെ/N_NN', 'അലങ്കാരങ്ങളായി/N_NN', 'പ്രതിപാദിച്ചിരിക്കെ/N_NN', 'വാമനൻ/V_VM_VNF_INF', 'അവയെ/N_NN', 'അർഥഗുണമായ/JJ', 'കാന്തിയായിട്ടാണു/N_NN', 'പരിഗണിച്ചത്/V_VM_VF']",രസം,7,ഭാവം
"['താദൃശമായ/JJ', 'രസം/N_NN', 'ഉൽഭവിക്കുന്നത്/V_VM_VF', 'കേൾവിക്കാരുടേയും/N_NN', 'വായനക്കാരുടേയും/V_VM_VNF', 'അവസ്ഥയെ/N_NN', 'അനുസരിച്ചിരിക്കുമെന്നും/V_VM_VNF']",രസം,7,ഭാവം
"['ഒരാൾക്കു/N_NN', 'സരസമായി/RB', 'തോന്നുന്നത്/V_VM_VF', 'മറ്റൊരാൾക്ക്/N_NN', 'രസശൂന്യമായി/RB', 'തോന്നിയേക്കാമെന്നും/V_VM_VNF', 'ചിലർ/N_NN', 'തർക്കിക്കുമായിരിക്കാം/V_VM_VF']",രസം,7,ഭാവം
"['അപ്രകാരംതന്നെ/CC_CCD', 'വാക്യങ്ങളുടെ/PR_PRP', 'ശ്രവണത്തിൽ/N_NN', 'സർവസാധാരണമായ/JJ', 'ഒരേ/N_NN', 'രസം/N_NN', 'ജനിക്കുന്നതാണ്/N_NN']",രസം,7,ഭാവം
"['ഏതാദൃശമായ/JJ', 'രസജനനം/N_NN', 'മനുഷ്യദുർഗ്രഹങ്ങളായ/JJ', 'ഏതോ/N_NN', 'നിയമങ്ങളേ/RD_RDF', 'ആശ്രയിച്ചിരിക്കുന്നുണ്ടായിരിക്കാം/V_VM_VF']",രസം,7,ഭാവം
"['രസോ/V_VM_VNF', 'വൈ/N_NN', 'സാ/N_NN', 'രസം/N_NN', 'ഹ്യേവയം/PR_PRF', 'ലബ്ദ്വാ/നന്ദീ/N_NN', 'ഭവതി/V_VM_VF', 'എന്നാണു/N_NN', ""'രസം/N_NN"", 'സംജ്ഞയെപ്പറ്റി/V_VM_VNF', 'ലോകത്തിലാദ്യമായി/RB', 'പറയപ്പെട്ട/JJ', 'വാക്യം/N_NN']",രസം,7,ഭാവം
"['എന്നിങ്ങനെ/RB', 'രസത്തിന്റെ/N_NN', 'ഭാവവിപര്യയങ്ങളെപ്പറ്റി/V_VM_VNF', 'ചാന്ദഗ്യോപനിഷത്തും/N_NN']",രസം,7,ഭാവം
"['വാക്യം/N_NN', 'രസാത്മകം/N_NN', 'കാവ്യം/N_NN', 'വിശ്വനാഥ/N_NN', 'കവിരാജൻ/N_NN', 'സാഹിത്യ/N_NNP', 'ദർപ്പണം/N_NN', 'കാവ്യത്തിലെ/N_NN', 'രസത്തിനെയും/N_NN', 'വ്യവച്ഛേദിയ്ക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['ഇതെല്ലാം/N_NN', 'കൂടിച്ചേർന്ന/V_VM_VNF_RP', 'നാട്യരസം/N_NN', 'തീർത്തും/N_NN', 'അനുഭൂതിദായകമായ/JJ', 'രസാനുഭവത്തെപ്പറ്റി/V_VM_VNF', 'അതുകൊണ്ടുതന്നെ/CC_CCD', 'പറയുക/V_VM_VINF', 'ദുഷ്കരമാണു/N_NN']",രസം,7,ഭാവം
"['വിഭാവാനുഭാവവ്യഭിചാരീ/N_NN', 'സംയോഗാദ്രസനിഷ്പത്തി/V_VM_VF', 'എന്നാണു/N_NN', 'നാട്യശാസ്ത്രമെഴുതിയ/JJ', 'ഭരതമുനി/N_NNP', 'രസത്തെ/N_NN', 'നിർവ്വചിച്ചിട്ടുള്ളത്\u200c/RD_RDF']",രസം,7,ഭാവം
"['രസത്തെ/PR_PRP', '8തരത്തിൽ/N_NN', 'വ്യവച്ഛേദിച്ച്\u200c/RD_RDF', 'പറയാനും/RD_RDF', 'ശ്രദ്ധിച്ചു/V_VM_VF']",രസം,7,ഭാവം
"['നവരസം/N_NN', 'എന്നാണു/N_NN', 'പൊതുവെ/N_NN', 'അറിയപ്പെടുന്നതെങ്കിലും/N_NN', 'ശാന്തരസം/N_NN', 'രസമല്ല/RP_NEG', 'എന്നൊരു/DM_DMR', 'വാദം/N_NN', 'ആദ്യകാലം/N_NN', 'നിലവിലുണ്ട്\u200c/RD_RDF']",രസം,7,ഭാവം
"['നാട്യശാസ്ത്രം/N_NN', 'ആറാമധ്യായത്തിലാണു/N_NN', 'രസം/N_NN', 'ചർച്ചയ്ക്കെടുക്കുന്നത്\u200c/RD_RDF']",രസം,7,ഭാവം
"['അസാധാരണമായ/JJ', 'രസം/N_NN', 'ഏതിൽനിന്നു/V_VM_VF', 'ജനിക്കുന്നുവോ/V_VM_VNF', 'എതിൽ/N_NN', 'കവിതയുണ്ടെന്നു/V_VM_VF', 'പറയാം/V_VM_VF']",രസം,7,ഭാവം
"['ശബ്ദാലങ്കാരം/N_NN', 'തൊട്ടു/V_VM_VF', 'രസം/N_NN', 'വരെയുള്ള/JJ', 'കാവ്യധർമങ്ങളും/N_NN', 'പദം/N_NN', 'കൊണ്ടു/PSP', 'വിവരിക്കപ്പെട്ടിരിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['രസഭാവദർശനം/N_NN', 'ഭരതന്റെ/N_NN', 'കാലമാവുമ്പോഴേക്കും/N_NN', 'അപ്രകാരം/N_NN', 'സംപുഷ്ടമായി/RB', 'അലങ്കാരദർശനം/N_NN', 'അല്പം/N_NN', 'മുൻപു/N_NN', 'മാത്രമേ/RP_CL', 'ആരംഭിച്ചിരിക്കാനിടയുള്ളു/V_VM_VF']",രസം,7,ഭാവം
"['ഗുണം/N_NN', 'രീതി/N_NN', 'രസം/N_NN', 'എന്നിവയെ/N_NN', 'അലങ്കാരങ്ങളുടെ/N_NN', 'കൂട്ടത്തിൽ/N_NN', 'ഗണിച്ചു/V_VM_VNF_VBN', 'എന്നല്ലാതെ/V_VM_VNF', 'അതിൽക്കവിഞ്ഞ/JJ', 'സ്ഥാനം/N_NN', 'അവയ്ക്കു/N_NN', 'നല്കിയിട്ടില്ല/V_VM_VF']",രസം,7,ഭാവം
"['രസഭാവാദികളെ/N_NN', 'രസഭാവാദ്യലങ്കാരങ്ങളായി/N_NN', 'മാത്രമേ/RP_CL', 'ആചാര്യൻ/N_NNP', 'കരുതിയിട്ടുള്ളു/V_VM_VF']",രസം,7,ഭാവം
"['രസം/N_NN', 'ശൃംഗാരാദി/N_NN', 'ശബ്ദങ്ങൾകൊണ്ടു/PSP', 'വാച്യമാകാം/V_VM_VF', 'എന്നുകൂടി/RB', 'അഭിപ്രായപ്പെട്ടിരിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['ആചാര്യന്മാർ/N_NN', 'രസഭാവങ്ങളെ/N_NN', 'അലങ്കാരങ്ങളായി/N_NN', 'പ്രതിപാദിച്ചിരിക്കെ/N_NN', 'വാമനൻ/V_VM_VNF_INF', 'അവയെ/N_NN', 'അർഥഗുണമായ/JJ', 'കാന്തിയായിട്ടാണു/N_NN', 'പരിഗണിച്ചത്/V_VM_VF']",രസം,7,ഭാവം
"['കാവ്യലക്ഷ്യം/N_NN', 'അഞ്ച്/V_VM_VNF', 'ശബ്ദാലങ്കാരങ്ങൾ/N_NN', '66/QT_QTC', 'അർഥാലങ്കാരങ്ങൾ/N_NN', 'നാല്/N_NN', 'രീതികൾ/N_NN', 'അഞ്ച്/V_VM_VNF', 'വൃത്തികൾ/N_NN', 'പദങ്ങളുടെയും/N_NN', 'വാക്യങ്ങളുടെയും/V_VM_VNF', 'ദോഷങ്ങൾ/N_NN', '10/QT_QTC', 'രസങ്ങൾ/N_NN', 'ശൃംഗാരത്തിന്റെ/N_NN', 'രണ്ടു/QT_QTC', 'വകഭേദങ്ങൾ/N_NN', 'എന്നിങ്ങനെ/RB', 'കാവ്യശാസ്ത്രവിഷയങ്ങളും/N_NN', 'പ്രതിപാദിക്കപ്പെട്ടിട്ടുണ്ട്/V_VM_VF']",രസം,7,ഭാവം
"['രുദ്രടൻ/V_VM_VNF_INF', 'അലങ്കാരങ്ങൾക്കു/N_NN', 'പ്രാധാന്യം/N_NN', 'കൊടുത്തിട്ടുണ്ടെങ്കിലും/N_NN', 'രസത്തിന്റെ/N_NN', 'യോഗ്യതയെ/N_NN', 'പ്രകാശിപ്പിക്കുവാൻ/V_VM_VNF', 'മറന്നില്ല/V_VM_VF']",രസം,7,ഭാവം
"['പക്ഷത്തിലും/N_NN', 'രസം/N_NN', 'കാവ്യത്തിന്/N_NN', 'ഉപസ്കാരകമേ/RP_CL', 'ആകുന്നുള്ളു/V_VM_VF']",രസം,7,ഭാവം
"['വസ്തു/N_NN', 'അലങ്കാരം/N_NN', 'രസം/N_NN', 'മൂന്നുതരം/N_NN', 'ധ്വനികളിൽ/N_NN', 'സർവോത്കൃഷ്ടമായ/JJ', 'രസധ്വനിയാണ്/N_NN', 'സഹൃദയരെ/N_NN', 'സമാകർഷിക്കുന്ന/V_VM_VNF', 'കാവ്യാത്മഭൂതവും/N_NN']",രസം,7,ഭാവം
"['രസത്തെ/N_NN', 'ആത്മാവായി/N_NN', 'നിർദ്ദേശിച്ചിട്ടുള്ള/JJ', 'ധ്വനിപക്ഷക്കാരനാണെന്നു/V_VM_VF', 'തോന്നും/V_VM_VNF']",രസം,7,ഭാവം
"['രസപ്രധാനമായ/JJ', 'കാവ്യത്തിന്റെ/N_NN', 'ജീവിതം/N_NN', 'ഔചിത്യമാണ്/N_NN', 'എന്നു/CC_CCS_UT', 'ക്ഷേമേന്ദ്രൻ/N_NN', 'പറയുമ്പോൾ/V_VM_VNF', 'രസത്തിന്റെ/N_NN', 'പ്രാധാന്യം/N_NN', 'ഒട്ടും/RB', 'ലഘൂകരിച്ചിട്ടില്ല/V_VM_VF', 'എന്നു/CC_CCS', 'വ്യക്തമാണ്/N_NN']",രസം,7,ഭാവം
"['ഔചിത്യമെന്നതു/V_VM_VNF', 'രസത്തിന്റെയും/N_NN', 'ആത്മാവാണ്/N_NN']",രസം,7,ഭാവം
"['അലങ്കാരങ്ങളും/N_NN', 'രസഭാവാദികളും/N_NN', 'ഔചിത്യച്യുതങ്ങളായി/RB', 'എങ്കിൽ/V_VM_VNF', 'കാവ്യസൌന്ദര്യം/N_NN', 'നഷ്ടമാകുന്നു/CC_CCS_UT', 'എന്ന്/V_VM_VNF', 'സിദ്ധാന്തിച്ചു/V_VM_VF']",രസം,7,ഭാവം
"['ഗുണങ്ങൾ/N_NN', 'ദോഷങ്ങൾ/N_NN', 'രസം/N_NN', 'അലങ്കാരം/N_NN', 'ധ്വനി/N_NNP', 'ഔചിത്യം/N_NN', 'എന്നിങ്ങനെയുള്ള/JJ', 'അനേക/N_NN', 'വിഷയങ്ങളെക്കുറിച്ചു/V_VM_VF', 'സമഗ്രമായി/RB', 'ചർച്ച/V_VM_VNF_RP']",രസം,7,ഭാവം
"['ഭാരതീയ/JJ', 'നാട്യകലയുടെയും/N_NN', 'സൗന്ദര്യ/N_NNP', 'ശാസ്ത്രത്തിന്റെയും/V_VM_VNF', 'സാഹിത്യ/N_NNP', 'ചിന്തയുടെയും/N_NN', 'അഭിനയ/JJ', 'സങ്കൽപ്പത്തിന്റെയും/N_NN', 'അടിത്തറയാണ്/N_NN', 'രസങ്ങൾ/N_NN']",രസം,7,ഭാവം
"['കാവ്യത്തിന്റെയും/V_VM_VNF', 'നാട്യത്തിന്റെയും/N_NN', 'ആത്മാവായി/RB', 'കണക്കാക്കപ്പെട്ടിരിക്കുന്നത്/V_VM_VF', 'രസമാണ്/N_NN']",രസം,7,ഭാവം
"['ശൃംഗാരം/N_NN', 'വീരം/N_NN', 'കരുണം/N_NN', 'ഹാസ്യം/N_NN', 'അത്ഭുതം/N_NN', 'ഭയാനകം/QT_QTF', 'ബീഭത്സം/N_NN', 'രൌദ്രം/N_NN', 'ശാന്തം/N_NN', 'എന്ന്/V_VM_VNF', 'ഒൻപതാണ്/N_NN', 'രസങ്ങൾ/N_NN']",രസം,7,ഭാവം
"['ഇവയെ/N_NN', 'ആണ്/N_NN', 'നവരസങ്ങൾ/N_NN', 'എന്നു/CC_CCS_UT', 'പറഞ്ഞുവരുന്നത്/V_VM_VF']",രസം,7,ഭാവം
"['രസത്തെ/N_NN', 'പ്രകടിപ്പിക്കുമ്പോൾ/V_VM_VNF', 'ഭാവങ്ങളെക്കൊണ്ട്/V_VM_VF', 'അവയ്ക്ക്/N_NN', 'തടസ്സം/N_NN', 'വരാതെ/V_VM_VNF', 'നിർത്തുന്ന/V_VM_VNF', 'മനോവികാരങ്ങൾക്കാണ്/N_NN', 'സ്ഥായിഭാവം/N_NN', 'എന്നു/CC_CCS_UT']",രസം,7,ഭാവം
"['ഓരോ/QT_QTF', 'രസത്തിനു/N_NN', 'യോജിച്ചവിധമുള്ള/JJ', 'ഉപാംഗക്രിയകളും/N_NN', 'ഉപയോഗിച്ചാണ്/N_NN', 'മുഖാഭിനയം/N_NN', 'പൂർണമാക്കുന്നത്/V_VM_VF']",രസം,7,ഭാവം
"['അസ്പഷ്ടരൂപമായിട്ടുള്ള/JJ', 'സത്വത്തെ/N_NN', 'ആശ്രയിച്ചാണ്/N_NN', 'നവരസങ്ങളും/N_NN', 'അഭിനയങ്ങളും/N_NN', 'നിലകൊള്ളുന്നത്/V_VM_VF']",രസം,7,ഭാവം
"['ഭരതമുനിയുടെ/N_NN', 'നാട്യശാസ്ത്രത്തിൽ/N_NN', 'പ്രതിപാദിച്ചിരിക്കുന്ന/V_VM_VNF', 'ഒൻപത്/N_NN', 'രസങ്ങൾ/N_NN', 'ആണ്/N_NN', 'നവരസങ്ങൾ/N_NN']",രസം,7,ഭാവം
"['ഇന്ത്യൻ/N_NNP', 'നൃത്തരൂപങ്ങളായ/JJ', 'കൂടിയാട്ടം/N_NN', 'ഭരതനാട്യം/N_NN', 'കഥകളി/N_NNP', 'തുടങ്ങിയവയിൽ/N_NN', 'രസാഭിനയം/N_NN', 'നവരസങ്ങളെ/N_NN', 'ആസ്പദമാക്കിയാണ്/RP_CL']",രസം,7,ഭാവം
"['മുഖഭാവങ്ങളിലൂടെയും/V_VM_VNF', 'കൈമുദ്രകളിലൂടെയും/V_VM_VNF', 'നവരസങ്ങൾ/N_NN', 'ഭാവങ്ങളും/N_NN', 'അവതരിപ്പിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['നവരസങ്ങളെ/N_NN', 'അതിന്റെ/N_NN', 'പാരമ്യത്തിൽ/N_NN', 'അഭിനയിച്ച്/V_VM_VNF', 'ഫലിപ്പിക്കുന്നതിന്/N_NN', 'നാട്യാചാര്യ/N_NNP', 'പത്മശ്രീ/N_NNP', 'മാണി/N_NNP', 'മാധവ/JJ', 'ചാക്യാർക്ക്/N_NN', 'സവിശേഷമായ/JJ', 'കഴിവുണ്ടായിരുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['അദ്ദേഹത്തിന്റെ/PR_PRP', 'നവരസാഭിനയങ്ങൾ/N_NN', 'കേരള/JJ', 'സംഗീത/N_NST', 'നാടക/N_NNP', 'അക്കാദമി/N_NN', 'ശേഖരത്തിലും/N_NN', 'ലോകമെമ്പാടും/N_NN', 'കാഴ്ചബംഗ്ലാവുകളിലും/N_NN', 'സൂക്ഷിച്ചുവയ്ച്ചിരിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['രതി/N_NN', 'സ്ഥായിഭാവം/N_NN', 'രസമായി/RB', 'വികാസം/N_NN', 'പ്രാപിച്ച/V_VM_VNF_RP', 'അവസ്ഥയാണ്/N_NN', 'ശൃംഗാരം/N_NN']",രസം,7,ഭാവം
"['അലങ്കാരങ്ങൾ/N_NN', 'ഭാവങ്ങളെയും/V_VM_VNF', 'രസങ്ങളെയും/V_VM_VNF', 'ആശ്രയിച്ചിരിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['ശൃംഗാരം/N_NN', 'നവരസങ്ങളുടെ/N_NN', 'രാജാവ്/N_NN', 'എന്നു/CC_CCS_UT', 'മനസ്സിലാക്കാം/V_VM_VF']",രസം,7,ഭാവം
"['ശോകമാണ്/N_NN', 'കരുണയുടെ/N_NN', 'സ്ഥായി/N_NN', 'പലതരം/N_NN', 'വ്യസനങ്ങൾ/N_NN', 'കരുണയ്ക്ക്/N_NN', 'കാരണമാകാം/V_VM_VF', 'അതൊക്കെ/N_NN', 'രസത്തിന്റെ/N_NN', 'വിഭാവങ്ങളാണ്/N_NN']",രസം,7,ഭാവം
"['രസം/N_NN', 'ഉണ്ടാകുന്നതിനുള്ള/JJ', 'വിഭാവങ്ങൾ/N_NN', 'കൂസലില്ലായ്മ/N_NN', 'മടിയില്ലായ്മ/N_NN', 'വിനയം/N_NN', 'ബലം/N_NN', 'പരാക്രമം/N_NN', 'ശക്തി/V_VM_VF', 'പ്രതാപം/N_NN', 'പ്രഭാവം/N_NN', 'എന്നിവയാണ്/RP_CL']",രസം,7,ഭാവം
"['മനസ്സിൽ/N_NN', 'തട്ടത്തക്കവിധം/N_NN', 'മറ്റുള്ളവർ/PR_PRP', 'ചെയ്യുന്ന/V_VM_VNF', 'അപകാരത്താൽ/N_NN', 'പ്രതിക്രിയ/JJ', 'ചെയ്യാനുള്ള/JJ', 'അഭിനിവേശത്തോടുകൂടിയ/JJ', 'ക്രോധമാണ്/N_NN', 'രൌദ്രരസത്തിൻറെ/N_NN', 'സ്ഥായിരസം/N_NN']",രസം,7,ഭാവം
"['ഭയാനകം/QT_QTF', 'രസത്തിന്റെ/N_NN', 'ആത്മാവ്/N_NN', 'ഭയം/N_NN', 'സ്ഥായിഭാവമാണ്/N_NN']",രസം,7,ഭാവം
"['കൈകാലുകൾ/N_NN', 'വിറച്ചും/RB', 'മുഖം/V_VM_VNF', 'കറുത്തും/N_NN', 'ഒച്ചയടച്ചും/RB', 'മറ്റും/N_NN', 'രസം/N_NN', 'അഭിനയിക്കുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['രസപ്രധാനമായ/JJ', 'കാവ്യത്തിന്റെ/N_NN', 'ജീവിതം/N_NN', 'ഔചിത്യമാണ്/N_NN', 'എന്നു/CC_CCS_UT', 'ക്ഷേമേന്ദ്രൻ/N_NN', 'പറയുമ്പോൾ/V_VM_VNF', 'രസത്തിന്റെ/N_NN', 'പ്രാധാന്യം/N_NN', 'ഒട്ടും/RB', 'ലഘൂകരിച്ചിട്ടില്ല/V_VM_VF', 'എന്നു/CC_CCS', 'വ്യക്തമാണ്/N_NN']",രസം,7,ഭാവം
"['അലങ്കാരങ്ങളും/N_NN', 'രസഭാവാദികളും/N_NN', 'ഔചിത്യച്യുതങ്ങളായി/RB', 'എങ്കിൽ/V_VM_VNF', 'കാവ്യസൌന്ദര്യം/N_NN', 'നഷ്ടമാകുന്നു/CC_CCS_UT', 'എന്ന്/V_VM_VNF', 'സിദ്ധാന്തിച്ചു/V_VM_VF']",രസം,7,ഭാവം
"['രസത്തെ/N_NN', 'ആത്മാവായി/N_NN', 'നിർദ്ദേശിച്ചിട്ടുള്ള/JJ', 'ധ്വനിപക്ഷക്കാരനാണെന്നു/V_VM_VF', 'തോന്നും/V_VM_VNF']",രസം,7,ഭാവം
"['വസ്തു/N_NN', 'അലങ്കാരം/N_NN', 'രസം/N_NN', 'മൂന്നുതരം/N_NN', 'ധ്വനികളിൽ/N_NN', 'സർവോത്കൃഷ്ടമായ/JJ', 'രസധ്വനിയാണ്/N_NN', 'സഹൃദയരെ/N_NN', 'സമാകർഷിക്കുന്ന/V_Vതീരുമാനമെടുത്താല്\u200d', 'കാവ്യാത്മഭൂതവും/N_NN', 'ആനന്ദൈകസാരവുമായ/JJ', 'തത്ത്വമെന്ന്/V_VM_VNF', 'അസന്ദിഗ്ധമായി/RB', 'പ്രഖ്യാപിക്കുന്ന/V_Vതീരുമാനമെടുത്താല്\u200d', 'സാഹിത്യശാസ്ത്രത്തിന്റെ/N_NN', 'രചനകൊണ്ട്/V_VM_VF', 'പാണിനി/N_NNP', 'ഭരതൻ/N_NNP', 'ശ്രീശങ്കരൻ/N_NN', 'എന്നിവരോടു/N_NN', 'സമസ്കന്ധനും/V_VM_VNF', 'ആചാര്യസ്ഥാനീയനുമായി/N_NN', 'ആനന്ദവർധനൻ/V_VM_VNF_INF', 'നിലകൊള്ളുന്നു/V_VM_VF']",രസം,7,ഭാവം
"['കണ്ണിമയ്ക്കാതെ/V_VM_VNF', 'വട്ടം/N_NN', 'പിടിച്ച്/V_VM_VNF', 'നോക്കുക/V_VM_VINF', 'പൊട്ടിച്ചിരിക്കുക/V_VM_VINF', 'സന്തോഷിക്കുക/V_VM_VINF', 'അനുഭാവങ്ങളോടെ/N_NN', 'രസം/N_NN', 'അഭിനയിക്കണം/V_VM_VF']",രസം,7,ഭാവം
"[""'അഷ്ടാവേവ/JJ"", 'അഷ്ടാവേവ/JJ', 'രസാ/N_NN', 'നാട്യേ/N_NN', 'എന്നു/CC_CCS_UT', 'ഭരതൻ/V_VM_VNF_INF', 'നിർവ്വചിച്ചിരുന്നു/V_VM_VF', 'ശാന്തം/PR_PRF', 'രസം/N_NN', 'പിന്നീടുണ്ടായതാകണം/V_VM_VF']",രസം,7,ഭാവം
"['ശമമാണ്/N_NN', 'ശാന്തരസത്തിന്റെ/N_NN', 'സ്ഥായി/N_NN']",രസം,7,ഭാവം
"['മോക്ഷദായകമാണ്/N_NN', 'ശാന്തരസം/N_NN']",രസം,7,ഭാവം
"['തൗര്യത്രികത്തിലെ/N_NN', 'ഘടകങ്ങളായ/JJ', 'കൊട്ട്\u200c/RD_RDF', 'പാട്ട്\u200c/RD_RDF', 'ആട്ടം/N_NN', 'എന്നിവയെയാണ്\u200c/RD_RDF', 'ഭാവങ്ങളെ/N_NN', 'സ്ഥായി/RB', 'നിർത്തി/V_VM_VF', 'രസങ്ങളെ/N_NN', 'പോഷിപ്പിയ്ക്കുന്നതിന്നായി/N_NN', 'ആശ്രയിയ്ക്കുന്നത്\u200c/RD_RDF']",രസം,7,ഭാവം
"['രംഗത്തിന്റെ/N_NN', 'സ്ഥായിരസം/N_NN', 'വീരമാണ്\u200c/RD_RDF']",രസം,7,ഭാവം
"['രസത്തിന്റെ/N_NN', 'ആലംബനവിഭാവം/N_NN', 'ജേതവ്യനാണ്\u200c/RD_RDF']",രസം,7,ഭാവം
"['പാരമ്പര്യ/JJ', 'സൗന്ദര്യശാസ്ത്രവിധിപ്രകാരം/N_NN', 'രസപോഷണത്തിന്നാവശ്യമായ/JJ', 'ആലംബനവിഭാവം/N_NN', 'ലഭ്യമല്ലെന്നർത്ഥം/N_NN']",രസം,7,ഭാവം
"['രസപോഷണത്തിന്നുപാധിയായി/N_NN', 'ലഭ്യമായത്\u200c/RD_RDF', 'തൗര്യത്രികത്തിലെ/N_NN', 'ഘടകങ്ങളാണ്\u200c/RD_RDF']",രസം,7,ഭാവം
"['അവ/JJ', 'മുമ്പു/N_NN', 'സൂചിപ്പിച്ച/V_VM_VNF_RP', 'പ്രാധാന്യേന/N_NN', 'വർത്തിയ്ക്കുന്ന/V_VM_VNF', 'രസം/N_NN', 'വേഷം/N_NN', 'താളം/N_NN', 'എന്നിവയാണ്\u200c/RD_RDF']",രസം,7,ഭാവം
"['രത്യാദി/N_NNP', 'ഭാവങ്ങൾക്ക്\u200c/RD_RDF', 'യഥാക്രമം/N_NN', 'ശൃംഗാരം/N_NN', 'ഹാസ്യം/N_NN', 'കരുണം/N_NN', 'രൗദ്രം/N_NN', 'വീരം/N_NN', 'ഭയാനകം/QT_QTF', 'ബീഭത്സം/N_NN', 'അത്ഭുതം/N_NN', 'ശാന്തം/N_NN', 'എന്നിവയാണ്\u200c/RD_RDF', 'രസങ്ങൾ/N_NN']",രസം,7,ഭാവം
"['ഏതെങ്കിലും/N_NN', 'രസത്തിന്ന്/V_VM_VNF', 'പ്രാധാന്യം/N_NN', 'കൊടുത്ത്\u200c/RD_RDF', 'തൗര്യത്രികത്തിലെ/N_NN', 'ഘടകങ്ങളെ/N_NN', 'കൊണ്ട്\u200c/RD_RDF', 'വേണ്ടതുപോലെ/N_NN', 'പോഷിപ്പിയ്ക്കുകയാണല്ലോ/V_VM_VNF', 'കഥകളി/N_NN', 'അരങ്ങത്ത്\u200c/RD_RDF', 'സംഭവിയ്ക്കുന്നത്\u200c/RD_RDF']",രസം,7,ഭാവം
"['വിഭാവം/N_NN', 'അനുഭാവം/N_NN', 'വ്യഭിചാരി/N_NN', 'ഉപകരണങ്ങളെകൊണ്ട്\u200c/RD_RDF', 'മുൻ/N_NN', 'പറഞ്ഞ/JJ', 'ഭാവങ്ങളെ/N_NN', 'സ്ഥായിയായി/RB', 'നിർത്തുമ്പോൾ/V_VM_VNF', 'നടൻ/V_VM_VNF_INF', 'ആസ്വാദകനിലേയ്ക്കു/N_NN', 'പകരുന്നതാണ്\u200c/RD_RDF', ""'രസങ്ങൾ/N_NN""]",രസം,7,ഭാവം
"['അംഗിരസം/N_NN', 'എന്നു/CC_CCS_UT', 'വിളിയ്ക്കാം/V_VM_VF']",രസം,7,ഭാവം
"['പദത്തിന്നു/V_VM_VF', 'പ്രാധാന്യേന/V_VM_VNF_RP', 'വർത്തിയ്ക്കുന്ന/V_VM_VNF', 'രസമെന്നതിന്നുപുറമേ/RP_CL', 'അംഗങ്ങളുള്ള/JJ', 'രസമെന്നും/N_NN', 'അർത്ഥം/N_NN', 'പറയാം/V_VM_VF']",രസം,7,ഭാവം
"['മുമ്പു/N_NN', 'പറഞ്ഞതുപോലെയുള്ള/JJ', 'ശൃംഗാരപദങ്ങൾക്കു/N_NN', 'പുറമേ/RP_CL', 'രസപ്രധാനങ്ങളായ/JJ', 'പദങ്ങൾ/N_NN', 'അദ്ദേഹത്തിന്റേതായുണ്ട്\u200c/RD_RDF']",രസം,7,ഭാവം
"['ഭാവരസങ്ങൾ/N_NN', 'ചർച്ച/V_VM_VNF_RP', 'ചെയ്യപ്പെട്ടിരുന്നു/V_VM_VF', 'എന്നതിനും/V_VM_VNF', 'തെളിവാണ്/N_NN', 'നാട്യശാസ്ത്രത്തിലെ/N_NN', 'ശ്ലോകം/N_NN']",രസം,7,ഭാവം
"['അഥർവവേദത്തിൽ/N_NN', 'രസവും/N_NN', 'സ്വീകരിച്ച്/V_VM_VNF', 'നാട്യം/N_NN', 'സൃഷ്ടിച്ചു/V_VM_VF']",രസം,7,ഭാവം
